field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Luther North College Prep,5700 W Berteau Ave,Chicago,IL,60634,(773) 286-3600,41.9575,-87.7702,Luther North College Prep,private,school
Jeanine Schultz School,2101 Oakton St,Park Ridge,IL,60068,(847) 696-3315,42.0248,-87.8528,Jeanine Schultz School,private,school
Sonia Shankman Orthogenic School,6245 S Ingleside Ave,Chicago,IL,60637,(773) 420-2891,41.781,-87.6024,Sonia Shankman Orthogenic School,private,school
Summit School,333 W River Rd,Elgin,IL,60123,(847) 468-0490,42.0648,-88.2819,Summit School,private,school
Arthur Christian School,1710 State Highway 133,Arthur,IL,61911,(217) 543-2397,39.7021,-88.3815,Arthur Christian School,private,school
Fasman Yeshiva High School,7135 N. Carpenter Rd.,Skokie,IL,60077,(847) 982-2500,42.011,-87.7603,Fasman Yeshiva High School,private,school
Telshe High School,3535 W Foster Ave,Chicago,IL,60625,(773) 463-7738,41.9754,-87.7174,Telshe High School,private,school
Keith Country Day School,1 Jacoby Pl,Rockford,IL,61107,(815) 399-8823,42.2853,-89.0633,Keith Country Day School,private,school
Morgan Park Academy,2153 W 111th St,Chicago,IL,60643,(773) 881-6701,41.6913,-87.6755,Morgan Park Academy,private,school
Westlake Christian Academy,275 S Lake St,Grayslake,IL,60030,(847) 548-6209,42.3384,-88.0432,Westlake Christian Academy,private,school
North Shore Country Day School,310 Green Bay Rd,Winnetka,IL,60093,(847) 446-0674,42.0984,-87.7301,North Shore Country Day School,private,school
Illiana Christian High School,2261 Indiana Ave,Lansing,IL,60438,(708) 474-0515,41.5659,-87.5615,Illiana Christian High School,private,school
The Latin School of Chicago,59 W North Blvd,Chicago,IL,60610,(312) 582-6000,41.9104,-87.6312,The Latin School of Chicago,private,school
Roycemore School,1200 Davis St,Evanston,IL,60201,(847) 866-6055,42.0466,-87.6893,Roycemore School,private,school
Berean Christian School,5100 N Illinois St,Fairview Heights,IL,62208,(618) 825-0609,38.5771,-89.9836,Berean Christian School,private,school
Ucp - Melvin J Larson Education Center,311 S Reed St,Joliet,IL,60436,(815) 744-3500,41.5172,-88.1092,Ucp - Melvin J Larson Education Center,private,school
Chaddock,205 S 24th St,Quincy,IL,62301,(217) 592-0323,39.9294,-91.3756,Chaddock,private,school
Esperanza Therapeutic School,520 N Marshfield Ave,Chicago,IL,60622,(312) 243-6097,41.8913,-87.6687,Esperanza Therapeutic School,private,school
First Baptist Christian School,1211 N Vermilion St,Danville,IL,61832,(217) 442-2434,40.144,-87.63,First Baptist Christian School,private,school
Joliet Montessori School,1600 Root St,Crest Hill,IL,60403,(815) 741-4180,41.5634,-88.1221,Joliet Montessori School,private,school
Lake Forest Academy,1500 W Kennedy Rd,Lake Forest,IL,60045,(847) 615-3248,42.2476,-87.8913,Lake Forest Academy,private,school
North Love Christian,5301 E Riverside Blvd,Rockford,IL,61114,(815) 877-6021,42.3179,-89.0103,North Love Christian,private,school
Prologue Early College,1135 N Cleaver St,Chicago,IL,60642,(773) 935-9925,41.9024,-87.6632,Prologue Early College,private,school
Protestant Reformed/Heritage Christian Schools,10790 Calumet Ave,Dyer,IN,46311,(219) 558-2660,41.4216,-87.5096,Protestant Reformed/Heritage Christian Schools,private,school
Walter Lawson Childrens Home,1820 Walter Lawson Dr,Loves Park,IL,61111,(815) 633-6636,42.3411,-89.0274,Walter Lawson Childrens Home,private,school
Westfair Christian Academy,14 Clarke Dr,Jacksonville,IL,62650,(217) 243-7100,39.7372,-90.2649,Westfair Christian Academy,private,school
Somonauk Christian School,315 E North St,Somonauk,IL,60552,(815) 498-2313,41.6378,-88.6784,Somonauk Christian School,private,school
Marquette Manor Baptist Academy,333 75th St,Downers Grove,IL,60516,(630) 964-5363,41.7495,-87.9925,Marquette Manor Baptist Academy,private,school
Romeoville Christian Academy,301 W Normantown Rd,Romeoville,IL,60446,(815) 886-4850,41.6538,-88.0869,Romeoville Christian Academy,private,school
Mt Vernon Christian School,817 Woodland Dr,Mount Vernon,IL,62864,(618) 244-5404,38.285,-88.9021,Mt Vernon Christian School,private,school
Calvary Academy,1730 W Jefferson St,Springfield,IL,62702,(217) 546-5987,39.8073,-89.6828,Calvary Academy,private,school
Ida Crown Jewish Academy,2828 W Pratt Blvd,Chicago,IL,60645,(773) 973-1450,42.0055,-87.7012,Ida Crown Jewish Academy,private,school
Alpine Christian School,325 N Alpine Rd,Rockford,IL,61107,(815) 399-0880,42.2686,-89.0277,Alpine Christian School,private,school
Timothy Christian High School,1061 S Prospect Ave,Elmhurst,IL,60126,(630) 833-4717,41.8655,-87.9432,Timothy Christian High School,private,school
Scecina Memorial High School,5000 Nowland Ave,Indianapolis,IN,46201,(317) 356-6377,39.7872,-86.0853,Scecina Memorial High School,private,school
Seton Catholic High School,233 S 5th St,Richmond,IN,47374,(765) 965-6956,39.825,-84.8954,Seton Catholic High School,private,school
Shawe Memorial Jr-Sr High School,201 W State St,Madison,IN,47250,(812) 273-2150,38.7583,-85.3889,Shawe Memorial Jr-Sr High School,private,school
Roncalli High School,3300 Prague Rd,Indianapolis,IN,46227,(317) 787-8277,39.6905,-86.1073,Roncalli High School,private,school
Our Lady of Providence Jr-Sr High School,707 Providence Way,Clarksville,IN,47129,(812) 945-2538,38.3048,-85.7828,Our Lady of Providence Jr-Sr High School,private,school
Cardinal Ritter High School,3360 W 30th St,Indianapolis,IN,46222,(317) 924-4333,39.8125,-86.2156,Cardinal Ritter High School,private,school
Oldenburg Academy,1 Twister Circle,Oldenburg,IN,47036,(812) 934-4440,39.3426,-85.2011,Oldenburg Academy,private,school
Bishop Chatard High School,5885 Crittenden Ave,Indianapolis,IN,46220,(317) 251-1451,39.8607,-86.1277,Bishop Chatard High School,private,school
Reitz Memorial High School,1500 Lincoln Ave,Evansville,IN,47714,(812) 476-4973,37.9717,-87.5366,Reitz Memorial High School,private,school
Mater Dei High School,1300 Harmony Way,Evansville,IN,47720,(812) 426-2258,37.9888,-87.6164,Mater Dei High School,private,school
Bishop Dwenger High School,1300 E Washington Center Rd,Fort Wayne,IN,46825,(260) 496-4707,41.1329,-85.1261,Bishop Dwenger High School,private,school
Bishop Luers High School,333 E Paulding Rd,Fort Wayne,IN,46816,(260) 456-1261,41.0323,-85.1352,Bishop Luers High School,private,school
St Joseph High School,453 N Notre Dame Ave,South Bend,IN,46617,(574) 233-6137,41.6813,-86.2398,St Joseph High School,private,school
Marian High School,1311 S Logan St,Mishawaka,IN,46544,(574) 259-5257,41.6507,-86.1966,Marian High School,private,school
Bishop Noll Institute,1519 Hoffman St,Hammond,IN,46327,(219) 932-9058,41.6278,-87.4931,Bishop Noll Institute,private,school
Andrean High School,5959 Broadway,Merrillville,IN,46410,(219) 887-5959,41.5106,-87.3326,Andrean High School,private,school
Marquette Catholic High School,306 W 10th St,Michigan City,IN,46360,(219) 873-1325,41.711,-86.9027,Marquette Catholic High School,private,school
Central Catholic Jr Sr High School,2410 S 9th St,Lafayette,IN,47909,(765) 474-2496,40.3929,-86.8872,Central Catholic Jr Sr High School,private,school
Lutheran High School of Indianapolis,5555 S Arlington Ave,Indianapolis,IN,46237,(317) 787-5474,39.6875,-86.0623,Lutheran High School of Indianapolis,private,school
Lakeland Christian Academy,1093 S 250 E,Winona Lake,IN,46590,(574) 267-7265,41.2196,-85.7984,Lakeland Christian Academy,private,school
Clinton Christian School,61763 County Road 35 Rr1,Goshen,IN,46528,(574) 642-3940,41.5987,-85.7341,Clinton Christian School,private,school
Bethany Christian Schools,2904 S Main St,Goshen,IN,46526,(574) 534-2567,41.5457,-85.8272,Bethany Christian Schools,private,school
Evansville Day School,3400 N Green River Rd,Evansville,IN,47715,(812) 476-3039,38.0107,-87.4956,Evansville Day School,private,school
Tabernacle Christian School,2189 Burton Ln,Martinsville,IN,46151,(765) 349-5950,39.4062,-86.4354,Tabernacle Christian School,private,school
Covenant Christian School,4000 E Moores Creek Rd,Bloomington,IN,47401,(812) 287-8833,39.1193,-86.4856,Covenant Christian School,private,school
Bethesda Christian Schools,7950 N County Road 650 E,Brownsburg,IN,46112,(317) 858-2820,39.8793,-86.4115,Bethesda Christian Schools,private,school
Columbus Christian School,3170 Indiana Ave,Columbus,IN,47201,(812) 372-3780,39.1987,-85.8862,Columbus Christian School,private,school
Elkhart Christian Academy,25943 County Road 22,Elkhart,IN,46517,(574) 293-1609,41.638,-85.9598,Elkhart Christian Academy,private,school
Liberty Christian School,2323 Columbus Ave,Anderson,IN,46016,(765) 644-7774,40.0925,-85.6674,Liberty Christian School,private,school
South Haven Christian School,786 Juniper Rd,Valparaiso,IN,46385,(219) 759-5313,41.5482,-87.137,South Haven Christian School,private,school
United Christian School,29522 County Road 52,Nappanee,IN,46550,(574) 773-7505,41.4568,-86.0311,United Christian School,private,school
Granger Christian School,52025 Gumwood Rd,Granger,IN,46530,(574) 272-5815,41.7366,-86.1802,Granger Christian School,private,school
Central Christian Academy,2565 S. Villa Ave,Indianapolis,IN,46203,(317) 788-1587,39.7308,-86.1242,Central Christian Academy,private,school
Heritage Hall Christian School,6401 W River Rd,Muncie,IN,47304,(765) 289-6371,40.1867,-85.4575,Heritage Hall Christian School,private,school
Indiana Academy,24815 State Road 19,Cicero,IN,46034,(317) 984-3575,40.149,-86.012,Indiana Academy,private,school
Beckman Catholic Jr-Sr High School,1325 9th St SE,Dyersville,IA,52040,(563) 875-7188,42.4739,-91.114,Beckman Catholic Jr-Sr High School,private,school
Wahlert Catholic High School,2005 Kane St,Dubuque,IA,52001,(563) 583-9771,42.5197,-90.7065,Wahlert Catholic High School,private,school
Bosco Catholic School System,405 16th Avenue NE,Gilbertville,IA,50634,(319) 296-1692,42.4189,-92.2156,Bosco Catholic School System,private,school
Newman Catholic School,2445 19th St SW,Mason City,IA,50401,(641) 423-6939,43.1317,-93.2387,Newman Catholic School,private,school
Marquette Catholic Schools Pk-12,502 Franklin St,Bellevue,IA,52031,(563) 872-3356,42.2596,-90.4291,Marquette Catholic Schools Pk-12,private,school
Regina Catholic Education Center,2150 Rochester Ave,Iowa City,IA,52245,(319) 337-2580,41.6655,-91.504,Regina Catholic Education Center,private,school
Holy Trinity Catholic Schools,2600 Avenue a,Fort Madison,IA,52627,(319) 372-2486,40.6366,-91.3429,Holy Trinity Catholic Schools,private,school
Dowling Catholic High School,1400 Buffalo Rd,West Des Moines,IA,50265,(515) 225-3000,41.596,-93.7235,Dowling Catholic High School,private,school
St Albert Catholic Schools,400 Gleason Ave,Council Bluffs,IA,51503,(712) 328-2316,41.261,-95.8211,St Albert Catholic Schools,private,school
St Edmond Catholic School,2220 4th Ave N,Fort Dodge,IA,50501,(515) 576-5182,42.5115,-94.1673,St Edmond Catholic School,private,school
St Mary S High School,523 Madison Street,Remsen,IA,51050,(712) 786-1433,42.8105,-95.9686,St Mary S High School,private,school
Kuemper Catholic School System,116 S East St,Carroll,IA,51401,(712) 792-3313,42.0599,-94.8648,Kuemper Catholic School System,private,school
Scattergood Friends School,1951 Delta Ave,West Branch,IA,52358,(319) 643-7000,41.6645,-91.3102,Scattergood Friends School,private,school
Iowa Mennonite School,1421 540th St SW,Kalona,IA,52247,(319) 656-2073,41.5383,-91.789,Iowa Mennonite School,private,school
Cono Christian School,3269 Quasqueton Ave,Walker,IA,52352,(319) 448-4395,42.3181,-91.7739,Cono Christian School,private,school
Western Christian High School,925 5th St,Hull,IA,51239,(712) 439-1013,43.1939,-96.1336,Western Christian High School,private,school
Unity Christian High School,216 Michigan Ave SW,Orange City,IA,51041,(712) 737-4114,43.0038,-96.0726,Unity Christian High School,private,school
Pella Christian High School,300 Eagle Ln,Pella,IA,50219,(641) 628-4440,41.3912,-92.8885,Pella Christian High School,private,school
Siouxland Community Christian School,6100 Morningside Ave,Sioux City,IA,51106,(712) 276-4732,42.4619,-96.3296,Siouxland Community Christian School,private,school
Cedar Valley Christian School,3636 Cottage Grove Ave SE,Cedar Rapids,IA,52403,(319) 366-7462,41.9955,-91.6154,Cedar Valley Christian School,private,school
St Thomas Aquinas High School,11411 Pflumm Rd,Overland Park,KS,66215,(913) 345-1411,38.9222,-94.7411,St Thomas Aquinas High School,private,school
Hayden High School,401 SW Gage Blvd,Topeka,KS,66606,(785) 272-5210,39.0625,-95.7248,Hayden High School,private,school
Bishop Ward High School,708 N 18th St,Kansas City,KS,66102,(913) 371-1201,39.1131,-94.6503,Bishop Ward High School,private,school
Immaculata High School,600 Shawnee St,Leavenworth,KS,66048,(913) 682-3900,39.3187,-94.9174,Immaculata High School,private,school
St Xavier Catholic School,200 N Washington St,Junction City,KS,66441,(785) 238-2841,39.0241,-96.8295,St Xavier Catholic School,private,school
Thomas More Prep Marian High School,1701 Hall St,Hays,KS,67601,(785) 625-6577,38.8814,-99.3384,Thomas More Prep Marian High School,private,school
Tipton Catholic High School,301 State Street,Tipton,KS,67485,(785) 373-5835,39.338,-98.4686,Tipton Catholic High School,private,school
Sacred Heart Jr-Sr High School,234 E Cloud St,Salina,KS,67401,(785) 827-4422,38.8095,-97.6063,Sacred Heart Jr-Sr High School,private,school
St John'S Grade School,712 E Main St,Beloit,KS,67420,(785) 738-3941,39.459,-98.1019,St John'S Grade School,private,school
St John'S Catholic School,209 S Cherry St,Beloit,KS,67420,(785) 738-2942,39.4577,-98.1011,St John'S Catholic School,private,school
Kapaun Mt Carmel Catholic High School,8506 E Central Ave,Wichita,KS,67206,(316) 634-0315,37.6957,-97.2384,Kapaun Mt Carmel Catholic High School,private,school
Bishop Carroll Catholic High School,8101 W Central Ave,Wichita,KS,67212,(316) 722-2390,37.6927,-97.4376,Bishop Carroll Catholic High School,private,school
St Marys Colgan Jr/Sr High School,212 E 9th St,Pittsburg,KS,66762,(620) 231-4690,37.4159,-94.7031,St Marys Colgan Jr/Sr High School,private,school
Trinity Catholic Jr/Sr High School,1400 E 17th Ave,Hutchinson,KS,67501,(620) 662-5800,38.0741,-97.9026,Trinity Catholic Jr/Sr High School,private,school
St John'S Military School,110 W. Otis Avenue,Salina,KS,67401,(785) 823-7231,38.8624,-97.6101,St John'S Military School,private,school
Heartspring School,8700 E 29th St N,Wichita,KS,67226,(316) 634-8700,37.7398,-97.2364,Heartspring School,private,school
Berean Academy,20 S Elbing Rd,Elbing,KS,67041,(316) 799-2211,38.0504,-97.1273,Berean Academy,private,school
Wichita Collegiate School,9115 E 13th St N,Wichita,KS,67206,(316) 771-2212,37.7071,-97.2315,Wichita Collegiate School,private,school
Prairie View Special Purpose Day School,1901 E. 1st St,Newton,KS,67114,(316) 284-6470,38.0424,-97.3121,Prairie View Special Purpose Day School,private,school
Lakemary Center,100 Lakemary Dr,Paola,KS,66071,(913) 557-4000,38.5687,-94.861,Lakemary Center,private,school
Hyman Brand Hebrew Academy,5801 W 115th St,Overland Park,KS,66211,(913) 327-8150,38.9181,-94.6527,Hyman Brand Hebrew Academy,private,school
Central Christian Schools,1910 E 30th Ave,Hutchinson,KS,67502,(620) 663-2174,38.0884,-97.8877,Central Christian Schools,private,school
Midland Adventist Academy,6915 Maurer Rd,Shawnee,KS,66217,(913) 268-7400,39.0027,-94.7697,Midland Adventist Academy,private,school
Wichita Adventist Christian Academy,2725 S Osage Ave,Wichita,KS,67217,(316) 267-9472,37.6451,-97.3494,Wichita Adventist Christian Academy,private,school
Mercy Academy,5801 Fegenbush Ln,Louisville,KY,40228,(502) 671-2010,38.1671,-85.6374,Mercy Academy,private,school
Presentation Academy,861 S 4th St,Louisville,KY,40203,(502) 583-5935,38.2421,-85.7586,Presentation Academy,private,school
Sacred Heart Academy,3175 Lexington Rd,Louisville,KY,40206,(502) 897-6097,38.2505,-85.6736,Sacred Heart Academy,private,school
De Sales High School,425 Kenwood Dr,Louisville,KY,40214,(502) 368-6519,38.1567,-85.7654,De Sales High School,private,school
Holy Cross High School,5144 Dixie Hwy,Louisville,KY,40216,(502) 447-4363,38.165,-85.833,Holy Cross High School,private,school
Assumption High School,2170 Tyler Ln,Louisville,KY,40205,(502) 458-9551,38.217,-85.6778,Assumption High School,private,school
Trinity High School,4011 Shelbyville Rd,Louisville,KY,40207,(502) 895-9427,38.2539,-85.6513,Trinity High School,private,school
St Xavier High School,1609 Poplar Level Rd,Louisville,KY,40217,(502) 637-4712,38.2198,-85.7286,St Xavier High School,private,school
Lexington Catholic High School,2250 Clays Mill Rd,Lexington,KY,40503,(859) 277-7183,38.0171,-84.5343,Lexington Catholic High School,private,school
St Patrick School,318 Limestone St,Maysville,KY,41056,(606) 564-5949,38.6458,-83.7634,St Patrick School,private,school
Newport Central Catholic High School,13 Carothers Rd,Newport,KY,41071,(859) 292-0001,39.0865,-84.4831,Newport Central Catholic High School,private,school
St Henry District High School,3755 Scheben Dr,Erlanger,KY,41018,(859) 525-0255,39.035,-84.6233,St Henry District High School,private,school
Notre Dame Academy,1699 Hilton Dr,Park Hills,KY,41011,(859) 261-4300,39.0619,-84.5322,Notre Dame Academy,private,school
Holy Cross District High School,3617 Church St,Covington,KY,41015,(859) 431-1335,39.0484,-84.5024,Holy Cross District High School,private,school
Covington Catholic High School,1600 Dixie Hwy,Park Hills,KY,41011,(859) 491-2247,39.0665,-84.5334,Covington Catholic High School,private,school
Holy Family School,932 Winchester Ave,Ashland,KY,41101,(606) 324-7040,38.4819,-82.6473,Holy Family School,private,school
Bishop Brossart High School,4 Grove St,Alexandria,KY,41001,(859) 635-2108,38.9607,-84.3909,Bishop Brossart High School,private,school
