field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Soaring Heights School,493 S Highland St,Du Bois,PA,15801,(814) 371-3580,41.1091,-78.7592,Soaring Heights School,private,school
Soaring Heights School,550 Leonard St,Clearfield,PA,16830,(814) 762-9585,41.0209,-78.4109,Soaring Heights School,private,school
Soaring Heights School,4880 N Sherman Street Ext,Mount Wolf,PA,17347,(717) 384-6490,40.0536,-76.6934,Soaring Heights School,private,school
Southwood School,342 Linden Creek Rd,Canonsburg,PA,15317,(724) 338-4200,40.2458,-80.139,Southwood School,private,school
Three Rivers Village School,134 E Elisabeth St,Pitsburg,PA,15207,(412) 408-3388,40.4071,-79.9418,Three Rivers Village School,private,school
Virtuous Academy,1 Library Pl Ste 102,Duquesne,PA,15110,(412) 896-6701,40.3714,-79.8439,Virtuous Academy,private,school
Walnut Grove School,427 Sproul Rd,Kirkwood,PA,17536,,39.8498,-76.0591,Walnut Grove School,private,school
Westover Amish Parochial School,4531 Sylvis Rd,Westover,PA,16692,,40.7393,-78.7133,Westover Amish Parochial School,private,school
Meeting Street,1000 Eddy St,Providence,RI,2905,(401) 533-9100,41.8004,-71.4056,Meeting Street,private,school
Foothills Christian School,126 Robin Rd,Westminster,SC,29693,(864) 647-1220,34.6612,-83.0721,Foothills Christian School,private,school
John Paul II Catholic School,4211 N Okatie Hwy,Ridgeland,SC,29936,(843) 645-3838,32.3523,-80.9195,John Paul II Catholic School,private,school
Pinewood Preparatory School,1114 Orangeburg Rd,Summerville,SC,29483,(843) 873-1643,33.0243,-80.2413,Pinewood Preparatory School,private,school
Youth Academy Parochial School,1110 East Brewington,Sumter,SC,29153,(803) 469-2366,33.9605,-80.3026,Youth Academy Parochial School,private,school
Hutterville Colony Elementary - 01,14625 401st Ave,Stratford,SD,57474,(605) 395-6362,45.2664,-98.2121,Hutterville Colony Elementary - 01,private,school
Presidents Academy,201 NW Ave,Sioux Falls,SD,57107,(605) 332-3901,43.5482,-96.7477,Presidents Academy,private,school
Cedarcreek Schoolhouse Academy,2805 Foster Ave Suite 200,Nashville,TN,37210,(615) 333-0405,36.113,-86.7431,Cedarcreek Schoolhouse Academy,private,school
Christian Academy of Oak Ridge,535 Oak Ridge Tpke,Oak Ridge,TN,37830,(865) 481-2519,36.0331,-84.2248,Christian Academy of Oak Ridge,private,school
Clayton-Bradley Academy,425 Alcoa Trl,Maryville,TN,37804,(865) 494-1222,35.8121,-83.947,Clayton-Bradley Academy,private,school
Grace Christian School,828 Berclair Rd.,Memphis,TN,38122,(901) 683-8014,35.1539,-89.9113,Grace Christian School,private,school
Greater Things Christian Academy,2612 White Bluff Rd,Burns,TN,37029,(615) 441-4822,36.0377,-87.2325,Greater Things Christian Academy,private,school
Heritage Academy,617 Lowe Branch Rd,Centerville,TN,37033,(931) 729-9100,35.7583,-87.635,Heritage Academy,private,school
Heritage Christian Academy - Mt. Juliet,PO Box 1135,Mount Juliet,TN,37121,(615) 754-7946,36.1714,-86.5862,Heritage Christian Academy - Mt. Juliet,private,school
Jonathan Edwards Classical Academy,4479 Jackson Rd.,Whites Creek,TN,37189,(615) 876-7291,36.296,-86.774,Jonathan Edwards Classical Academy,private,school
Lake Brook Academy,3006 Lake Brook Blvd,Knoxville,TN,37909,(865) 244-5069,35.9475,-84.0296,Lake Brook Academy,private,school
Lighthouse Christian School,130 Maple Dr N,Hendersonville,TN,37075,(615) 612-5200,36.3136,-86.5969,Lighthouse Christian School,private,school
Lipscomb Academy,3901 Granny White Pk,Nashville,TN,37204,(615) 966-6355,36.1064,-86.7949,Lipscomb Academy,private,school
Mercy Ministries of America,15328 Old Hickory Blvd,Nashville,TN,37211,(615) 831-6987,36.0434,-86.7272,Mercy Ministries of America,private,school
Metro Christian Academy,322 E Cedar St,Goodlettsville,TN,37072,(615) 859-1184,36.327,-86.7044,Metro Christian Academy,private,school
Cleveland Academy,175 Industrial Ct SW,Cleveland,TN,37311,(423) 380-8446,35.1332,-84.9072,Cleveland Academy,private,school
Redeemer Classical Academy,1503 Sulphur Springs Rd.,Murfreesboro,TN,37129,(615) 904-0350,35.8804,-86.4001,Redeemer Classical Academy,private,school
Souls Harbor Lighthouse Christian Academy,713 Peace Chapel Road,Scotts Hill,TN,38374,(731) 549-3090,35.5112,-88.2325,Souls Harbor Lighthouse Christian Academy,private,school
Agape Christian Academy,3116 W State Highway 22,Corsicana,TX,75110,(903) 641-0900,32.0857,-96.5014,Agape Christian Academy,private,school
Alpine Christian School,PO Box 2139,Alpine,TX,79831,(432) 837-5757,30.3586,-103.658,Alpine Christian School,private,school
Central Catholic High School -San Antonio,1403 N Saint Marys St,San Antonio,TX,78215,(210) 225-6794,29.4361,-98.486,Central Catholic High School -San Antonio,private,school
Cleveland Correctional Center,901 East 5th Street,"Cleveland,",TX,77327,(281) 592-9559,30.3651,-95.0734,Cleveland Correctional Center,private,school
Collin County Cornerstone Christian Academy,808 S. College Street,Mckinney,TX,75069,(214) 491-5700,33.1908,-96.6219,Collin County Cornerstone Christian Academy,private,school
Covenant Christian Academy,14 Chism Trail,Round Rock,TX,78628,(512) 966-2715,30.516,-97.6904,Covenant Christian Academy,private,school
Cristo Rey Dallas College Prep,1064 N. St. Augustine Dr.,Dallas,TX,75217,(469) 844-7956,32.7306,-96.6569,Cristo Rey Dallas College Prep,private,school
Elim Christian School,5151 Addicks Satsuma Rd,Houston,TX,77084,(281) 855-3546,29.8522,-95.6424,Elim Christian School,private,school
Focus on the Future Training Center,1717 W Plano Pkwy,Plano,TX,75075,(972) 599-1400,33.008,-96.7219,Focus on the Future Training Center,private,school
Fusion Academy - Dallas,8128 Park Ln Ste 125,Dallas,TX,75231,(214) 363-4615,32.8719,-96.7665,Fusion Academy - Dallas,private,school
Genesis Christian School,9426 Telephone Rd,Houston,TX,77075,(713) 991-5764,29.6294,-95.2868,Genesis Christian School,private,school
Grace Community School,3025 University Blvd,Tyler,TX,75701,(903) 566-5678,32.3109,-95.2597,Grace Community School,private,school
Knowledge-First Empowerment Center,2651 Cartwright Rd Suite C,Missouri City,TX,77459,(281) 499-8315,29.583,-95.5443,Knowledge-First Empowerment Center,private,school
Lighthouse Christian School - Tx,130 Maple Drive North,Hendersonville,TN,37075,(615) 612-5200,36.3136,-86.5969,Lighthouse Christian School - Tx,private,school
Marian High School (nti Career Institute),9896 Bissonnet St Suite 230,Houston,TX,77036,(713) 981-6419,29.678,-95.5525,Marian High School (nti Career Institute),private,school
Mesorah High School for Girls,12712 Park Central Drive,Dallas,TX,75251,(214) 420-1990,32.9204,-96.7769,Mesorah High School for Girls,private,school
Qalam Collegiate Academy,101 W Buckingham Rd,Richardson,TX,75081,(972) 437-2526,32.9363,-96.7421,Qalam Collegiate Academy,private,school
Regents Academy,200 NE Stallings Dr,Nacogdoches,TX,75961,(936) 559-7343,31.5936,-94.6181,Regents Academy,private,school
Riverside Mission Christian Academy,301 Richland Blvd,Grand Slaine,TX,75140,(903) 962-4430,32.6872,-95.7029,Riverside Mission Christian Academy,private,school
San Juan Diego Catholic Regional High Schl Mission,5208 South Fm 494,Mission,TX,78572,(956) 583-3752,26.152,-98.2959,San Juan Diego Catholic Regional High Schl Mission,private,school
Solid Rock Christian Academy,155 Ihio N Ste 2,Beaumont,TX,77707,(409) 499-3127,30.0817,-94.1366,Solid Rock Christian Academy,private,school
Sterling Classical School,11800 Rr 2243 Suite 700,Leander,TX,78641,(512) 259-2722,30.5789,-97.87,Sterling Classical School,private,school
Tec De Monterrey Prep School,5450 Hurd Pl,El Paso,TX,79912,(915) 581-5600,31.8172,-106.528,Tec De Monterrey Prep School,private,school
High Frontier School,1178 High Frontier Rd.,Fort Davis,TX,79734,(432) 364-2450,30.5318,-103.854,High Frontier School,private,school
Sharp Academy,4415 66th St Ste 105,Lubbock,TX,79414,(806) 747-4277,33.5339,-101.909,Sharp Academy,private,school
The Vine School,2911 D Azalea,Victoria,TX,77901,(361) 212-8463,28.82,-96.9898,The Vine School,private,school
Torah Girls Academy of Texas,10101 Fondren Rd Ste 136,Houston,TX,77096,(713) 936-0644,29.6701,-95.5079,Torah Girls Academy of Texas,private,school
Torchlight Preparatory Academy,304 S. 7th St.,Crockett,TX,75835,(936) 545-9080,31.3165,-95.455,Torchlight Preparatory Academy,private,school
Uiw Prepartory High School,3200 McCullough Ave,San Antonio,TX,78212,(210) 805-3084,29.4597,-98.4901,Uiw Prepartory High School,private,school
Upward Hope Academy,7100 Stewart Rd,Galveston,TX,77551,(409) 457-9256,29.2644,-94.8388,Upward Hope Academy,private,school
Alpine Academy,1280 Whispering Horse Drive,Urda,UT,84074,(800) 244-1113,40.6045,-112.274,Alpine Academy,private,school
Arches Academy,280 S 400 E,Orem,UT,84097,(801) 374-5480,40.2916,-111.686,Arches Academy,private,school
Ashcreek Ranch Academy,652 N Shady Ln,Toquerville,UT,84774,(435) 215-0500,37.2605,-113.285,Ashcreek Ranch Academy,private,school
Intermountain Summit School,4387 Harrison Blvd Suite C4,Ogden,UT,84403,(801) 387-4975,41.1832,-111.95,Intermountain Summit School,private,school
Meridian School,1440 W Center St,Springville,UT,84663,(801) 358-3753,40.1679,-111.636,Meridian School,private,school
New Hope Academy,100 N 100 W,American Fork,UT,84003,(801) 440-8475,40.3787,-111.801,New Hope Academy,private,school
Ussa Team Academy,1 Victory Ln Box 110,Park City,UT,84060,(435) 647-2084,40.6836,-111.468,Ussa Team Academy,private,school
Waypoint Academy,9091 E 100 S,Huntsville,UT,84317,(801) 690-7000,41.2618,-111.731,Waypoint Academy,private,school
Burr & Burton Academy,57 Seminary Avenue,Manchester,VT,5254,(802) 362-1775,43.163,-73.0774,Burr & Burton Academy,private,school
Connecticut River Academy,551 Lower Plains Rd.,Bradford,VT,5033,(802) 222-3221,43.985,-72.1222,Connecticut River Academy,private,school
Fay Honey Knopp Memorial School,71 Park Street,Rutland,VT,5701,(802) 488-6792,43.5955,-72.977,Fay Honey Knopp Memorial School,private,school
Lamoille Valley Learning Together,46 Copley Ave.,Morrisville,VT,5661,(802) 888-6810,44.562,-72.5942,Lamoille Valley Learning Together,private,school
Manchester Village School,4002 Main St,Manchester,VT,5254,(802) 362-4898,43.1673,-73.0682,Manchester Village School,private,school
Oak Meadow School,132 Main St Ste 235,Brattleboro,VT,5301,(802) 251-7250,42.853,-72.5586,Oak Meadow School,private,school
Allied National High School,22952 Alcalde Dr,Laguna Hills,CA,92653,(800) 968-4034,33.6231,-117.729,Allied National High School,private,school
The Barry Robison Center,443 Kempsville Rd,Norfolk,VA,23502,(757) 455-6134,36.8482,-76.1931,The Barry Robison Center,private,school
Bridges Treatment Center,693 Leesville Rd,Lynchburg,VA,24502,(434) 200-5700,37.3435,-79.2049,Bridges Treatment Center,private,school
Brook Road Academy,8000 Brook Rd,Richmond,VA,23227,(804) 553-3354,37.6318,-77.4609,Brook Road Academy,private,school
Discovery School of Virginia for Girls,368 Jim Birch Forrest Ln,Dillwyn,VA,23936,(434) 983-2003,37.5286,-78.3304,Discovery School of Virginia for Girls,private,school
Elk Hill Charlottesville School,1819 Emmet St N,Charlottesville,VA,22901,(434) 220-7198,38.061,-78.493,Elk Hill Charlottesville School,private,school
Elk Hill Day School-Varina,8151 Warriner Rd,Richmond,VA,23231,(804) 795-7392,37.4415,-77.2287,Elk Hill Day School-Varina,private,school
Girls in Focus Academy,PO Box 37190,Richmond,VA,23234,(804) 743-5500,37.4381,-77.4653,Girls in Focus Academy,private,school
Grafton Integrated Health Network - Berryville,180 Grafton Lane,Berryville,VA,22611,(540) 955-2400,39.1424,-77.9432,Grafton Integrated Health Network - Berryville,private,school
Grafton Integrated Health Network - Richmond,4100 Price Club Blvd,Midlothian,VA,23112,(804) 674-8888,37.4353,-77.5922,Grafton Integrated Health Network - Richmond,private,school
K12 International Academy,2300 Corporate Park Dr,Herndon,VA,20171,(877) 512-7748,38.9515,-77.397,K12 International Academy,private,school
National High School,6455 E Johns Xing Suite 175,Johns Creek,GA,30097,(678) 436-8748,34.0626,-84.1693,National High School,private,school
Oxford Day School,805 N. Battlefield Blvd #123,Chesapeake,VA,23320,(757) 547-9797,36.7484,-76.2454,Oxford Day School,private,school
Oyster Point Academy,766 J Clyde Morris Blvd,Newport News,VA,23601,(757) 594-1580,37.08,-76.4604,Oyster Point Academy,private,school
Phillips Building Futures ~ Loudoun,13850a Freedom Center Ln,Leesburg,VA,20176,(703) 669-0740,39.2312,-77.5532,Phillips Building Futures ~ Loudoun,private,school
Ridgeview Academy,17929 Sandy Ridge Rd,St. Paul,VA,24283,(276) 525-5134,36.9782,-82.341,Ridgeview Academy,private,school
Rivermont School - Tidewater,5163 Cleveland St,Virginia Beach,VA,23462,(757) 497-4703,36.8419,-76.1605,Rivermont School - Tidewater,private,school
Roadstead Montesorri High School,801 Boush St,Norfolk,VA,23508,(757) 319-0663,36.8567,-76.2911,Roadstead Montesorri High School,private,school
Alger Learning Center- Inc.,121 Alder Dr,Sedro Woolley,WA,98284,(360) 595-2630,48.6458,-122.331,Alger Learning Center- Inc.,private,school
Enlightium Academy,"1330 N. Washington Street, Suite 5050",Spokane,WA,99201,(509) 319-2288,47.6698,-117.417,Enlightium Academy,private,school
Gateway Learning Center,1157 3rd Ave Suite 125,Longview,WA,98632,(360) 577-3939,46.1325,-122.924,Gateway Learning Center,private,school
North Country Christian School,737 Mary Ann Creek Rd,Oroville,WA,98844,(509) 485-2011,48.9391,-119.095,North Country Christian School,private,school
Salvation Christian Academy,10622 8th St E,Edgewood,WA,98372,(263) 952-7163,47.25,-122.287,Salvation Christian Academy,private,school
Tacoma Christian Academy,2014 S 15th St,Tacoma,WA,98405,(253) 752-1742,47.2461,-122.464,Tacoma Christian Academy,private,school
United Seattle & Bellevue Korean School,2400 NE 147th St,Shoreline,WA,98155,(206) 795-9010,47.7357,-122.303,United Seattle & Bellevue Korean School,private,school
Covenant Promise Christian Academy,12490 Deepwater,Robson,WV,25173,(304) 779-5195,38.0953,-81.2504,Covenant Promise Christian Academy,private,school
H.o.p.e. Christian Academy,225 Maple Avenue,Welch,WV,24801,(304) 887-2187,37.4315,-81.5824,H.o.p.e. Christian Academy,private,school
Harvest Jubilee Christian Academy,331 State Street; Suite 403,Madison,WV,25130,(304) 307-4282,38.0644,-81.8212,Harvest Jubilee Christian Academy,private,school
Salem Christian School,171 E Main St,Salem,WV,26426,(304) 844-3783,39.282,-80.5545,Salem Christian School,private,school
World Changers Christian Academy,5407 Midland Trail,Alloy,WV,25002,(304) 779-5222,38.1403,-81.2781,World Changers Christian Academy,private,school
Cornerstone Christian Academy,1553 Church St.,Lyons,WI,53148,(262) 763-9559,42.649,-88.361,Cornerstone Christian Academy,private,school
Coulee Connections Llc,99 Milwaukee St,La Crosse,WI,54603,(608) 519-5540,43.8269,-91.2524,Coulee Connections Llc,private,school
Maranatha Baptist Academy,745 W Main St,Watertown,WI,53094,(920) 206-2366,43.1948,-88.7383,Maranatha Baptist Academy,private,school
Mary Immaculate Academy,167 Main Street,Seneca,WI,54654,(734) 890-1687,43.2648,-90.9587,Mary Immaculate Academy,private,school
New Vision Wilderness Academy,W10649 Perkinstown Ave,Medford,WI,54451,(414) 737-0400,45.1897,-90.5901,New Vision Wilderness Academy,private,school
North Cedar Academy,1500 Port Arthur Rd Ste 1c,Ladysmith,WI,54848,(715) 532-0201,45.4473,-91.1439,North Cedar Academy,private,school
Sainta,8901 W Capitol Dr,Milwaukee,WI,53222,(414) 465-5777,43.088,-88.0241,Sainta,private,school
Ellwood Christian Academy,1 Bell Road,Selma,AL,36701,(334) 877-1581,32.4248,-87.0481,Ellwood Christian Academy,private,school
American Worldwide Academy,13227 NW 7th Avenue,North Miami,FL,33168,(305) 456-5948,25.8959,-80.2108,American Worldwide Academy,private,school
Blue Jay Academy,960 Rooster Road,South Daytona,FL,32119,(386) 868-1979,29.1733,-81.025,Blue Jay Academy,private,school
"Dreamers Vision Academy, Inc.",4449 Lincrest Drive South,Jacksonville,FL,32208,(904) 803-1046,30.3951,-81.716,"Dreamers Vision Academy, Inc.",private,school
Juanita G Hawkins Academy,13350 SW 288th St,Homestead,FL,33033,(305) 242-2856,25.4995,-80.4065,Juanita G Hawkins Academy,private,school
M.o.t. Academy,14202 SW 62 Street,Miami,FL,33183,(786) 299-5915,25.7083,-80.4235,M.o.t. Academy,private,school
Miami Country Day School,601 NE 107th Street,Miami,FL,33161,(305) 779-7200,25.8741,-80.1831,Miami Country Day School,private,school
Peculiar Priesthood Academy,PO Box 61495,Palm Bay,FL,32906,(321) 333-5168,28.0691,-80.6001,Peculiar Priesthood Academy,private,school
Atap Acadamy,11005 SW 186th St,Miami,FL,33151,(786) 529-7750,25.5958,-80.3693,Atap Acadamy,private,school
American Academy of Pinecrest,12651 S Dixie Hwy,Miami,FL,33156,(305) 233-5723,25.6525,-80.3297,American Academy of Pinecrest,private,school
Suwannee River Ridge Technical High School,17241 229th Drive,Live Oak,FL,32060,(386) 362-8654,30.1389,-83.2231,Suwannee River Ridge Technical High School,private,school
Cornerstone Preparatory Academy,3588 Hickory Grove,Acworth,GA,30101,(770) 529-7077,34.0042,-84.7439,Cornerstone Preparatory Academy,private,school
Pleasant Grove Christian School,1967 Highway 16 E,Jackson,GA,30233,(770) 775-2080,33.2865,-83.8876,Pleasant Grove Christian School,private,school
War Hill Christian Academy,8847 Highway 53 East,Dawsonville,GA,30534,(706) 216-3524,34.3346,-84.0191,War Hill Christian Academy,private,school
Damar Freeway Academy,6067 Decatur Blvd,Indianapolis,IN,46241,(317) 856-5201,39.6709,-86.3024,Damar Freeway Academy,private,school
Faith Community School of Hutchinson,1615 N Adams,Hutchinson,KS,67501,(620) 259-6953,38.0711,-97.9355,Faith Community School of Hutchinson,private,school
Louisiana Christian School,1545 Anse Broussard Hway,Breaux Bridge,LA,70517,(337) 332-4740,30.3095,-91.8784,Louisiana Christian School,private,school
Runnels School,17255 South Harrell's Ferry Road,Baton Rouge,LA,70816,(225) 215-5706,30.4274,-90.9939,Runnels School,private,school
Capitol Christian Academy,610 Largo Road,Upper Marlboro,MD,20774,(240) 223-2467,38.882,-76.8106,Capitol Christian Academy,private,school
Lakeside Academy,100 Garrison Ave NE,Buffalo,MN,55313,(844) 768-8336,45.1527,-93.7569,Lakeside Academy,private,school
