field_organization_name,field_address_1,field_city,field_state,Zip,field_phone,field_latitude,field_longitude,title,field_school_type,field_type
Zachary Christian Academy,20810 Plank Rd,Zachary,LA,70791,(225) 654-9196,30.654,-91.1026,Zachary Christian Academy,private,school
Watershed School,32 Washington St Ste 130,Camden,ME,4843,(207) 230-7341,44.2103,-69.0669,Watershed School,private,school
Children'S Guild,410 E Jeffrey St,Baltimore,MD,21225,(410) 269-7600,39.2341,-76.6068,Children'S Guild,private,school
Echelon Academy,900 Olney Sandy Spring Rd,Sandy Spring,MD,20860,(301) 570-0999,39.1496,-77.0268,Echelon Academy,private,school
Flintstone Mennonite School,20020 W Flintstone Creek Rd NE,Flintstone,MD,21530,(301) 478-2424,39.7093,-78.5957,Flintstone Mennonite School,private,school
Forbush School at Anne Arundel the,648 Old Mill Rd,Millersville,MD,21108,(410) 729-9181,39.1178,-76.6309,Forbush School at Anne Arundel the,private,school
Forbush School at Hunt Valley,11201 Pepper Rd,Hunt Valley,MD,21031,(410) 527-9505,39.4901,-76.6534,Forbush School at Hunt Valley,private,school
The Gunston School,911 Gunston Road,Centreville,MD,21617,(410) 758-0620,39.0704,-76.0921,The Gunston School,private,school
Kennedy Krieger School,12301 Academy Way Ste B,Rockville,MD,20852,(443) 923-4170,39.0579,-77.1075,Kennedy Krieger School,private,school
Kennedy Krieger School Greenspring Campus,3825 Greenspring Ave,Baltimore,MD,21211,(443) 923-7800,39.3348,-76.6559,Kennedy Krieger School Greenspring Campus,private,school
Mesivta Neimus Hatorah,4398 Crest Heights Rd.,Baltimore,MD,21215,(443) 334-5615,39.3585,-76.7161,Mesivta Neimus Hatorah,private,school
School for Tomorrow,13313 Old Columbia Pike,Silver Spring,MD,20904,(301) 460-4747,39.0747,-76.9578,School for Tomorrow,private,school
Silver Oak Academy,999 Grise Mill Road,Keymar,MD,21757,(410) 775-1745,39.6042,-77.2021,Silver Oak Academy,private,school
Darnell School for Educational & Behavioral Servic,15 South St Ste 500,Hudson,MA,1749,(508) 298-1639,42.3907,-71.5685,Darnell School for Educational & Behavioral Servic,private,school
New England Adolescent Research Institute,70 N Summer St,Holyoke,MA,1040,(413) 540-0712,42.2051,-72.5954,New England Adolescent Research Institute,private,school
Riverside School-Needham,255 Highland Ave,Needham,MA,2494,(781) 433-0672,42.3042,-71.2221,Riverside School-Needham,private,school
Southeast Alternative School-Cape Campus,117 Stowe Rd,Sandwich,MA,2563,(508) 420-6401,41.6943,-70.45,Southeast Alternative School-Cape Campus,private,school
Detroit Cristo Rey High School,5679 W Vernor Hwy,Detroit,MI,48209,(313) 843-2747,42.3169,-83.1027,Detroit Cristo Rey High School,private,school
Veritas Christi Catholic High School,640 Ridgewood Ct,Ann Arbor,MI,48103,(734) 645-1643,42.2743,-83.7741,Veritas Christi Catholic High School,private,school
Deephaven Academy,18325 Minnetonka Blvd Ste a,Wayzata,MN,55391,(952) 261-0625,44.9408,-93.5124,Deephaven Academy,private,school
Rivertree School,3733 Vera Cruz Ave N,Crystal,MN,55422,(763) 717-8609,45.0238,-93.3501,Rivertree School,private,school
Clinton Christian Academy,101 W Northside Drive,Clinton,MS,39056,(601) 910-5990,32.352,-90.329,Clinton Christian Academy,private,school
Happiness Hill Christian Academy,11901 Road 505,Union,MS,39365,(601) 656-7714,32.6383,-89.0695,Happiness Hill Christian Academy,private,school
Vardaman Street Christian Academy,908 Frontage Dr W,Wiggins,MS,39577,(601) 528-5454,30.8469,-89.1533,Vardaman Street Christian Academy,private,school
Abm Ministries-Lighthouse Christian Academy,Rr 3 Box 34725,Piedmont,MO,63957,(573) 223-2025,37.0903,-90.7269,Abm Ministries-Lighthouse Christian Academy,private,school
Academy of Saint Louis,1633 Kehrs Mill Rd Bldg B,Chesterfield,MO,63005,(314) 705-1351,38.6434,-90.6137,Academy of Saint Louis,private,school
Bible Baptist Academy,18770 E 54 Hwy,Nevada,MO,64772,(417) 667-2696,37.8634,-94.2946,Bible Baptist Academy,private,school
Electus Academy,255 Spencer Rd Ste 102,St. Peters,MO,63376,(636) 922-5191,38.7883,-90.6037,Electus Academy,private,school
Howard Park Center,15834 Clayton Rd,Ellisville,MO,63011,(636) 227-2339,38.604,-90.5828,Howard Park Center,private,school
Oltc Institute,5145 N Us Highway 67,Florissant,MO,63034,(314) 522-3077,38.8247,-90.2655,Oltc Institute,private,school
Perry Christian Academy,1235 E Main St,Perry,MO,63462,(573) 565-1026,39.4296,-91.6584,Perry Christian Academy,private,school
The Plaza Academy,601 Westport Rd,Kansas City,MO,64111,(816) 561-0770,39.0515,-94.5936,The Plaza Academy,private,school
Fairfield Mennonite School,51 5th Lane NE,Fairfield,MT,59436,(717) 314-8876,47.6183,-111.881,Fairfield Mennonite School,private,school
Lighthouse Baptist Academy,5425 Gharrett Ave,Missoula,MT,59803,(406) 327-7428,46.8209,-114.044,Lighthouse Baptist Academy,private,school
Omaha Street School,3223 N 45th St,Omaha,NE,68104,(402) 451-5234,41.2876,-95.9782,Omaha Street School,private,school
Clearway High School,40 Arlington St,Nashua,NH,3060,(603) 598-8303,42.7557,-71.4474,Clearway High School,private,school
Enriched Learning Center,26 Exchange Street,Berlin,NH,3570,(603) 215-6372,44.4679,-71.1848,Enriched Learning Center,private,school
Baytuliman Academy,311 Laurel Ave,Keansburg,NJ,7734,(732) 787-7002,40.4381,-74.1416,Baytuliman Academy,private,school
Inclusive Learning Academy,1250 State Rt 23 Ste 2,Butler,NJ,7405,(973) 838-4050,40.9915,-74.3414,Inclusive Learning Academy,private,school
Christ the King Prepatory School,239 Woodside Ave,Newark,NJ,7104,(973) 483-0033,40.7744,-74.165,Christ the King Prepatory School,private,school
Jersey Shore Free School,36 Birch Ave,Little Silver,NJ,7739,(732) 842-0238,40.329,-74.0441,Jersey Shore Free School,private,school
Maayanot Yeshiva High School for Girls,1650 Palisade Ave,Teaneck,NJ,7666,(201) 833-4307,40.9075,-74.0013,Maayanot Yeshiva High School for Girls,private,school
Mesivta Nachlas Yisroel,1483 East Spruce Street,Lakewood,NJ,8701,(732) 370-0835,40.0684,-74.192,Mesivta Nachlas Yisroel,private,school
New Life Academy,69 W. Landis Ave.,Vineland,NJ,8360,(856) 691-3015,39.4861,-75.0369,New Life Academy,private,school
Noble Leadership Academy,123 Jefferson St,Passaic,NJ,7055,(973) 685-2550,40.8626,-74.1231,Noble Leadership Academy,private,school
Our Hope Christian Academy,17 Old York Rd,Ringoes,NJ,8551,(908) 938-5286,40.4438,-74.854,Our Hope Christian Academy,private,school
Rising Star Academy,4613 Cottage Pl,Union City,NJ,7087,(201) 758-5590,40.7812,-74.0234,Rising Star Academy,private,school
Sinai School at Rynj,666 Kinderkamack Rd,River Edge,NJ,7661,(201) 262-4202,40.9304,-74.0327,Sinai School at Rynj,private,school
Wilberforce School,99 Clarksville Rd,Princeton Junction,NJ,8550,(609) 924-6111,40.2959,-74.6532,Wilberforce School,private,school
Windsor School,226 Wanaque Ave,Pompton Lakes,NJ,7442,(973) 697-4191,41.0048,-74.2917,Windsor School,private,school
Yeshiva Chayei Olam,805 Cross Street,Lakewood,NJ,8701,(732) 730-1455,40.073,-74.2455,Yeshiva Chayei Olam,private,school
Yeshiva Gedolah Meor Hatorah,1015 Park Ave,Lakewood,NJ,8701,(732) 663-3079,40.1037,-74.2013,Yeshiva Gedolah Meor Hatorah,private,school
Yeshiva Shaarei Orah,685 8th St,Lakewood,NJ,8701,(732) 995-6701,40.0972,-74.2252,Yeshiva Shaarei Orah,private,school
Calvary West Christian High School,7048 McNutt Rd,Anthony,NM,88021,(575) 589-1433,31.9191,-106.632,Calvary West Christian High School,private,school
Living Word Christian Academy,1901 17th Ave NE,Rio Rancho,NM,87144,(505) 620-1482,35.2879,-106.698,Living Word Christian Academy,private,school
New Sunrise Regional Treatment Center,20b Mockingbird Drive,San Fidel,NM,87049,(505) 552-5512,35.0678,-107.572,New Sunrise Regional Treatment Center,private,school
Oak Grove Classical Academy,8888 Harper Dr NE,Albuquerque,NM,87111,(505) 269-2696,35.1547,-106.545,Oak Grove Classical Academy,private,school
Valley Bible Baptist,56 Arroyo Seco Cir,Espanola,NM,87532,(505) 753-4617,35.969,-106.033,Valley Bible Baptist,private,school
Bishop Patrick V Ahern High School,315 Arlene St.,"Staten Island,",NY,10314,(718) 982-5084,40.6102,-74.1649,Bishop Patrick V Ahern High School,private,school
Blessed Virgin Mary-Mother of God Academy,2656 Warners Rd,Warners,NY,13164,(315) 320-4085,43.0823,-76.3247,Blessed Virgin Mary-Mother of God Academy,private,school
Bnos Yaakov,4512 14th Ave,Brooklyn,NY,11219,(718) 506-1110,40.6358,-73.9877,Bnos Yaakov,private,school
Bnot Chaya Academy,1012 Avenue I,Brooklyn,NY,11230,(718) 375-7506,40.6269,-73.966,Bnot Chaya Academy,private,school
Center for Disability Services,314 S Manning Blvd,Albany,NY,12208,(518) 437-5681,42.6547,-73.8075,Center for Disability Services,private,school
Duane Lake Academy,535 Route 22,Pawling,NY,12564,(845) 204-8686,41.561,-73.5956,Duane Lake Academy,private,school
Hudson Valley Sudbury School,84 Zena Rd,Kingston,NY,12401,(845) 679-1002,41.9954,-74.0803,Hudson Valley Sudbury School,private,school
Islamic Leadership School,2008 Westchester Ave,Bronx,NY,10462,(718) 892-5555,40.8333,-73.8573,Islamic Leadership School,private,school
Cristo Rey Brooklyn High School,710 E 37th St,Brooklyn,NY,11203,(718) 455-3555,40.6393,-73.9416,Cristo Rey Brooklyn High School,private,school
The Agile Learning Center,115 E 106th St Flr 2,New York,NY,10029,(212) 533-2826,40.7928,-73.9468,The Agile Learning Center,private,school
Mesivta Maamar Mordechai,113 Maple Ave,Spring Valley,NY,10977,(845) 356-4610,41.1171,-74.0457,Mesivta Maamar Mordechai,private,school
Midreshet Shalhevet-Shalhevet High Schl for Girls,1000 Rosedale Rd,Valley Stream,NY,11581,(516) 224-0240,40.6527,-73.7213,Midreshet Shalhevet-Shalhevet High Schl for Girls,private,school
Monsey Beis Chaya Mushka-High School,27 S Monsey Rd,Airmont,NY,10952,(845) 634-7400,41.0962,-74.0828,Monsey Beis Chaya Mushka-High School,private,school
Mother Franciska Elementary School,235 Major Avenue,Staten Island,NY,10305,(718) 876-0939,40.5984,-74.0702,Mother Franciska Elementary School,private,school
Pascack Valley Learing Center,27 Church Road,Airmont,NY,10952,(845) 357-0980,41.0983,-74.1121,Pascack Valley Learing Center,private,school
Saints Tabernacle School of Excellence,1301 Genesee St,Buffalo,NY,14211,(716) 892-8669,42.9056,-78.8313,Saints Tabernacle School of Excellence,private,school
Sgt Henry Johnson Youth Leadership Academy,57081 State Highway 10,South Kortright,NY,13842,(607) 538-1401,42.3449,-74.7166,Sgt Henry Johnson Youth Leadership Academy,private,school
C3 Concord Christian School,265 Manor Ave SW,Concord,NC,28025,(704) 788-4726,35.3833,-80.5686,C3 Concord Christian School,private,school
Cedar Fork Mennonite School,1352 Cedar Fork Rd,Beulaville,NC,28518,(910) 298-5505,34.875,-77.6985,Cedar Fork Mennonite School,private,school
Christ the Cornerstone Academy,10401 McColl Rd,Laurinburg,NC,28352,(910) 277-0077,34.7249,-79.5058,Christ the Cornerstone Academy,private,school
Cornerstone Christian Academy,231 3rd Ave. NE,Hickory,NC,28601,(828) 781-2227,35.7368,-81.3344,Cornerstone Christian Academy,private,school
Fayetteville Street Christian School,151 W Pritchard St,Asheboro,NC,27203,(336) 629-1383,35.7169,-79.8146,Fayetteville Street Christian School,private,school
Franklin Heights Christian Academy,526 Wright Ave,Kannapolis,NC,28083,(704) 933-8348,35.5019,-80.5906,Franklin Heights Christian Academy,private,school
Freedom Academy,245 Main Street,Ellenboro,NC,28040,(828) 453-7747,35.331,-81.7602,Freedom Academy,private,school
Glenwood Christian Academy,461 Bostic Sunshine Hwy,Bostic,NC,28018,(828) 245-0572,35.3422,-81.838,Glenwood Christian Academy,private,school
Grace Christian Academy,260 Range Rd,Kings Mountain,NC,28086,(704) 734-0509,35.22,-81.4431,Grace Christian Academy,private,school
Greyfriars Classical Academy,2701 Rice Rd,Matthews,NC,28105,(704) 315-5774,35.14,-80.7036,Greyfriars Classical Academy,private,school
Haw River Christian Academy,2428 Silk Hope Gum Springs Rd,Pittsboro,NC,27312,(919) 533-4139,35.7721,-79.2724,Haw River Christian Academy,private,school
King'S Academy,2022 W Sugar Creek Rd,Charlotte,NC,28262,(704) 400-8389,35.2918,-80.7954,King'S Academy,private,school
Little Ivy Baptist Academy,1053 Crossroads Pkwy,Mars Hill,NC,28754,(828) 689-2828,35.8259,-82.5322,Little Ivy Baptist Academy,private,school
Mintz Christian Academy,2741 Mintz Rd,Roseboro,NC,28382,(910) 564-6221,34.895,-78.4745,Mintz Christian Academy,private,school
Mountain Island Day School,8101 Fallsdale Dr,Charlotte,NC,28214,(704) 391-5516,35.3051,-80.9527,Mountain Island Day School,private,school
New Life Christian Academy,2605 Southeast Blvd,Clinton,NC,28328,(910) 592-3700,34.9697,-78.3028,New Life Christian Academy,private,school
Renaissance Classical Christian Academy,6427 Cliffdale Rd,Fayetteville,NC,28314,(910) 221-0400,35.0578,-78.9939,Renaissance Classical Christian Academy,private,school
Strategic Academy,2050 Mercantile Dr,Leland,NC,28451,(910) 371-2500,34.2609,-78.0639,Strategic Academy,private,school
Summit School Inc,2100 Reynolda Rd,Winston Salem,NC,27106,(336) 722-2777,36.1242,-80.2849,Summit School Inc,private,school
Triad Baptist Christian Academy,1175 S Main St,Kernersville,NC,27284,(336) 996-7573,36.1056,-80.1008,Triad Baptist Christian Academy,private,school
Ottawa County Christian Academy,325 S. Toussaint-portage Rd.,Oak Harbor,OH,43449,(419) 898-3888,41.5099,-83.1642,Ottawa County Christian Academy,private,school
Temple Christian Academy,1150 S County Road 198,Fremont,OH,43420,(419) 332-7623,41.3312,-83.0699,Temple Christian Academy,private,school
Wagoner Christian School,1500 N Highway 69,Wagoner,OK,74467,(918) 485-8105,35.9753,-95.3821,Wagoner Christian School,private,school
Drinking Gourd Elementary School,2809 Shirley St,Eugene,OR,97404,(541) 689-5255,44.1051,-123.142,Drinking Gourd Elementary School,private,school
New Roads School,945 W 7th Ave,Eugene,OR,97402,(541) 302-2551,44.0525,-123.107,New Roads School,private,school
Westside Christian School,1531 Pacific Ave,Forest Grove,OR,97116,(503) 357-6223,45.5203,-123.12,Westside Christian School,private,school
63rd St Multicultural Academy of Academic Excellen,1141 N 63rd Street,Philadelphia,PA,19151,(215) 240-6721,39.9833,-75.2466,63rd St Multicultural Academy of Academic Excellen,private,school
Beaver County Christian School -Upper,510 37th St,Beaver Falls,PA,15010,(724) 843-3002,40.7785,-80.3265,Beaver County Christian School -Upper,private,school
Bible Baptist Academy,1 Evergreen Ter,Uniontown,PA,15401,(724) 439-0464,39.9,-79.7338,Bible Baptist Academy,private,school
The Church Christian Academy,1683 Mars Hill Rd,Sutersville,PA,15083,(724) 446-4020,40.2493,-79.7796,The Church Christian Academy,private,school
County Line School,Countyline Rd,Greenville,PA,16125,,41.4847,-80.3179,County Line School,private,school
Emmanuel Baptist Christian School,480 Emmanuel Dr,Claysburg,PA,16625,(814) 239-5291,40.3143,-78.5088,Emmanuel Baptist Christian School,private,school
Holy Redeemer High School,159 S Pennsylvania Ave,Wilkes Barre,PA,18701,(570) 829-2424,41.2409,-75.8843,Holy Redeemer High School,private,school
Independent Holiness Academy,3036 Buck Rd,Harrisonville,PA,17228,(301) 573-1053,39.9996,-78.0574,Independent Holiness Academy,private,school
Western Pennsylvania School for the Deaf,300 E Swissvale Ave,Pittsburgh,PA,15218,(412) 371-7000,40.4347,-79.8818,Western Pennsylvania School for the Deaf,private,school
Daniel'S Christian School,3019 Farrow Rd,Columbia,SC,29203,(803) 381-9512,34.0289,-81.0264,Daniel'S Christian School,private,school
Foundation Christian School,1605 Old State Rd,Gaston,SC,29053,(803) 794-9544,33.8127,-80.9783,Foundation Christian School,private,school
Lake Pointe Academy,3168 Hands Mill Hwy Hwy 274,York,SC,29745,(803) 631-5253,35.0636,-81.0913,Lake Pointe Academy,private,school
Montessori School of Mauldin,205b E Butler Rd,Mauldin,SC,29662,(864) 288-8613,34.7817,-82.3006,Montessori School of Mauldin,private,school
Shiloh Christian School,2604 Highway 184 W,Due West,SC,29639,(864) 379-3218,34.3007,-82.4493,Shiloh Christian School,private,school
Bowie Reading and Learning Center,2550 Ridgeway Rd,Memphis,TN,38119,(901) 474-1081,35.0787,-89.8584,Bowie Reading and Learning Center,private,school
Christ'S Legacy Academy,964 County Road 180,Athens,TN,37303,(423) 649-0040,35.5026,-84.6504,Christ'S Legacy Academy,private,school
Collegiate School of Memphis,3353 Faxon Ave,Memphis,TN,38122,(901) 591-8200,35.1505,-89.9488,Collegiate School of Memphis,private,school
Cumberland Mountain School,73 Methodist Campground Loop,Crossville,TN,38555,(931) 707-1077,35.9807,-85.0351,Cumberland Mountain School,private,school
Day Spring Academy,2838 Heights Circle Dr,Greenbrier,TN,37073,(615) 672-9650,36.4547,-86.7223,Day Spring Academy,private,school
Hope Academy,3900 Dortch Rd,Adams,TN,37010,(615) 696-1050,36.5057,-87.0629,Hope Academy,private,school
Redemption Baptist Academy,109 Jim Goad Rd,Lancing,TN,37770,(423) 628-3733,36.1933,-84.659,Redemption Baptist Academy,private,school
Athens Christian Preparatory Academy,U 2621 Us Hwy 175 E,Athens,TX,75751,(903) 386-0400,32.1918,-95.8174,Athens Christian Preparatory Academy,private,school
Cunae International School,5655 Creekside Forest Dr,The Woodlands,TX,77389,(281) 516-3770,30.1402,-95.507,Cunae International School,private,school
Edna Christian Academy,807 Apollo Dr.,Edna,TX,77957,(361) 782-2052,28.9621,-96.6523,Edna Christian Academy,private,school
Mirus Academy,5561 Third Street,Katy,TX,77493,(281) 392-4477,29.7881,-95.8206,Mirus Academy,private,school
Fernwood Academy,1904 W Gordon Ave,Layton,UT,84041,(801) 444-0794,41.075,-112,Fernwood Academy,private,school
Carmen B Pingree Center,780 S Guardsman Way,Salt Lake City,UT,84108,(801) 581-0194,40.7515,-111.846,Carmen B Pingree Center,private,school
Cascade Mountain High School,1790 N State St,Orem,UT,84057,(801) 224-8255,40.3299,-111.708,Cascade Mountain High School,private,school
Catalyst Preparatory Academy,970 S 1025 W,Brigham City,UT,84302,(435) 723-4600,41.4904,-112.036,Catalyst Preparatory Academy,private,school
Cedar Ridge Academy,4270 W 5625 N,Roosevelt,UT,84066,(435) 353-4498,40.3839,-110.072,Cedar Ridge Academy,private,school
Northridge Learning Center/Dorius Academy,2405 N Hill Field Rd,Layton,UT,84041,(801) 776-4532,41.0951,-111.974,Northridge Learning Center/Dorius Academy,private,school
Fieldstone Academy,447 Meadow Cir,Richfield,UT,84701,(435) 633-5326,38.734,-112.094,Fieldstone Academy,private,school
Liahona Academy,1055 E. Sr 9,Virgin,UT,84779,(435) 635-0740,37.1995,-113.169,Liahona Academy,private,school
Maple Lake Academy,6155 S 2400 W,Spanish Fork,UT,84660,(801) 798-7700,40.1191,-111.711,Maple Lake Academy,private,school
Oakgrove School,1325 Washington Blvd,Ogden,UT,84404,(801) 399-1402,41.2421,-111.97,Oakgrove School,private,school
Uinta Academy,3746 S. 4800 W.,Wellsville,UT,84339,(435) 245-2600,41.6666,-111.948,Uinta Academy,private,school
Wasatch Intermountain Academy,1630 N 275 W,Layton,UT,84041,(801) 390-4257,41.0836,-111.97,Wasatch Intermountain Academy,private,school
Bear Creek Academy,1874 Anderson Highway Building a,Cumberland,VA,23040,(804) 492-9940,37.4795,-78.2781,Bear Creek Academy,private,school
Best Academy,9001 Braddock Rd Ste 200,Springfield,VA,22151,(703) 978-0008,38.8101,-77.2546,Best Academy,private,school
Grafton-Leesburg Private Day School,"801 Childrens Center Rd., S.w.",Leesburg,VA,20175,(540) 542-0200,39.1166,-77.585,Grafton-Leesburg Private Day School,private,school
Hope Haven Day School,179 Piney Forest Rd,Danville,VA,24540,(434) 792-1565,36.5967,-79.4142,Hope Haven Day School,private,school
Liberty Point Behavioral Healthcare,1110 Montgomery Ave,Staunton,VA,24401,(540) 213-0450,38.141,-79.0945,Liberty Point Behavioral Healthcare,private,school
North Spring Behavioral Healthcare,42009 Victory Ln,Leesburg,VA,20176,(703) 777-0800,39.1456,-77.5466,North Spring Behavioral Healthcare,private,school
Pathways Day School,1088 Bagwell Dr,Scottsburg,VA,24589,(434) 476-5131,36.7887,-78.8774,Pathways Day School,private,school
Raw Learning,"101 V S D B Dr, Suite5",Staunton,VA,24401,(540) 292-3002,38.1494,-79.0651,Raw Learning,private,school
Shenandoah Academy,1000 Chicago Ave,Harrisonburg,VA,22802,(540) 433-1374,38.4661,-78.8766,Shenandoah Academy,private,school
The Faison School,1701 Byrd Ave,Richmond,VA,23230,(804) 612-1947,37.5841,-77.5007,The Faison School,private,school
The Learning Center,117 Rejoice Lane,Castlewood,VA,24224,(276) 762-5700,36.8749,-82.2688,The Learning Center,private,school
Academy for Precision Learning,5031 University Way NE,Seattle,WA,98105,(206) 427-0115,47.6658,-122.314,Academy for Precision Learning,private,school
Academy Nw/Family Academy,632 SW 150th Administrative Offices,Burien,WA,98166,(206) 246-9227,47.4686,-122.343,Academy Nw/Family Academy,private,school
Brightmont Academy - Sammamish,4588 Klahanie Dr SE Ste 401,Issaquah,WA,98029,(425) 836-1600,47.5648,-122.003,Brightmont Academy - Sammamish,private,school
Highland Christian Schools,2425 200th Street NE,Arlington,WA,98223,(360) 652-2988,48.178,-122.197,Highland Christian Schools,private,school
Pope John Paul II High School,5608 Pacific Ave SE,Lacey,WA,98503,(360) 438-7600,47.0373,-122.809,Pope John Paul II High School,private,school
Seton Catholic College Preparatory High School,811 NE 112th Ave # 200,Vancouver,WA,98684,(360) 258-1932,45.6274,-122.557,Seton Catholic College Preparatory High School,private,school
Freedom Christian Academy,302 21st St,Nitro,WV,25143,(304) 755-7075,38.4213,-81.84,Freedom Christian Academy,private,school
Lighthouse Christian Academy,38 Parsons Drive,Gassaway,WV,26624,(304) 364-4370,38.6834,-80.7618,Lighthouse Christian Academy,private,school
Red Top Meadows,7905 Fall Creek Rd.,Wilson,WY,83014,(307) 733-9098,43.4646,-110.871,Red Top Meadows,private,school
Wyoming Behavioral Institute,2521 E 15th St,Casper,WY,82609,(307) 472-2267,42.8347,-106.294,Wyoming Behavioral Institute,private,school
Youth Emergency Services,905 N Gurley Ave,Gillette,WY,82716,(307) 686-0669,44.3059,-105.49,Youth Emergency Services,private,school
Joshua School,32072 Maranatha Dr,North Fork,CA,93643,(559) 676-2876,37.2137,-119.522,Joshua School,private,school
Cornerstone Preparatory Academy,4310 Moon Station Lane,Acworth,GA,30101,(770) 529-7077,34.0585,-84.6188,Cornerstone Preparatory Academy,private,school
Family Community Christian School,2023 Highway 15,Winnsboro,LA,71295,(318) 435-4791,32.2291,-91.7358,Family Community Christian School,private,school
Yeshivas Emek Hatorah,235 Hearth Ct W,Lakewood,NJ,8701,(999) 999-9999,40.0807,-74.2314,Yeshivas Emek Hatorah,private,school
Gospel Haven Academy,6871 State Route 241,Millersburg,OH,44654,(330) 674-0752,40.5997,-81.8492,Gospel Haven Academy,private,school
Faith Christian Academy,18109 Us Highway 98,Foley,AL,36535,(251) 971-3202,30.4075,-87.7149,Faith Christian Academy,private,school
Shearim Torah High School for Girls,6516 N 7th St # 105,Phoenix,AZ,85014,(602) 324-3406,33.5317,-112.066,Shearim Torah High School for Girls,private,school
Hillside School,6717 S Boulder Rd,Boulder,CO,80303,(303) 494-1468,39.9882,-105.198,Hillside School,private,school
The Greenville Learning Center,1101 S. Elm St.,Greenville,NC,27858,(252) 756-8248,35.5991,-77.3592,The Greenville Learning Center,private,school
The Auburn School,3800 Concorde Pkwy Ste 500,Chantilly,VA,20151,(703) 793-9353,38.9098,-77.4485,The Auburn School,private,school
Anova Center for Education San Rafael,150 Lovell Ave,San Rafael,CA,94901,(707) 527-7032,37.9643,-122.524,Anova Center for Education San Rafael,private,school
Victory Christian School,489 Bethlehem Rd,Harrisville,MS,39082,(601) 382-4334,31.8873,-90.0784,Victory Christian School,private,school
Imago Dei Academy,1100 Michigan Ave,Alamogordo,NM,88310,(575) 434-3903,32.9008,-105.958,Imago Dei Academy,private,school
Grace Christian School,7760 Prue Rd,San Antonio,TX,78249,(210) 265-8166,29.5427,-98.6403,Grace Christian School,private,school
Health and Human Service Academy,PO Box 3731,Houston,TX,77253,(832) 301-4808,29.808,-95.4367,Health and Human Service Academy,private,school
Monarch Academy at Morgan'S Wonderland,5235 David Edward Dr,San Antonio,TX,78233,(210) 479-3311,29.5391,-98.3929,Monarch Academy at Morgan'S Wonderland,private,school
Second Chance Technology Edge,2500 E T C Jester Blvd Ste 362,Houston,TX,77008,(832) 301-4808,29.808,-95.4367,Second Chance Technology Edge,private,school
St Dominic Savio Catholic High School,9300 Neenah Ave,Austin,TX,78717,(512) 388-8846,30.4897,-97.7586,St Dominic Savio Catholic High School,private,school
Alabama Gulf Coast Christian Academy,18930 County Road 28,Foley,AL,36535,(251) 989-2333,30.458,-87.7041,Alabama Gulf Coast Christian Academy,private,school
Fei Tian Academy of the Arts California,1959 1550 Page St,San Francisco,CA,94117,(415) 431-3161,37.7712,-122.447,Fei Tian Academy of the Arts California,private,school
Spectrum Center,6325 Camden St,Oakland,CA,94605,(510) 729-6384,37.7724,-122.183,Spectrum Center,private,school
Citizens' High School,188 College Drive,Orange Park,FL,32065,(904) 276-1700,30.1254,-81.7761,Citizens' High School,private,school
Community Christian School,22811 S Cedar Rd,Manhattan,IL,60442,(815) 485-2379,41.4733,-87.9627,Community Christian School,private,school
Turning Pointe Cn Day School,1500 W Ogden Ave,Naperville,IL,60540,(630) 570-7948,41.7736,-88.185,Turning Pointe Cn Day School,private,school
Louisville Classical Academy,2005 Douglass Blvd,Louisville,KY,40205,(502) 228-7787,38.2253,-85.6936,Louisville Classical Academy,private,school
Montessori High School of Kentucky,620 S Broadway Ste 209,Lexington,KY,40508,(859) 455-8064,38.0429,-84.5077,Montessori High School of Kentucky,private,school
Lighthouse Christian Academy,PO Box 238,Loranger,LA,70446,(985) 878-6560,30.6002,-90.399,Lighthouse Christian Academy,private,school
Glenview Academy,24 Dwight Pl,Fairfield,NJ,7004,(973) 808-9555,40.8733,-74.2902,Glenview Academy,private,school
Chelsea Academy,4 Family Life Ln,Front Royal,VA,22630,(540) 635-0622,38.9352,-78.1544,Chelsea Academy,private,school
Crosspoint,4012 Chico Way NW,Bremerton,WA,98312,(360) 377-7700,47.6001,-122.709,Crosspoint,private,school
The Day Program,117 Plaza Circle,Alabaster,AL,35007,(205) 664-1600,33.2183,-86.8256,The Day Program,private,school
Ellwood Christian Academy,1 Bell Rd,Selma,AL,36701,(334) 877-1581,32.4248,-87.0481,Ellwood Christian Academy,private,school
Haven Christian Academy,9444 Highway 22,Montevallo,AL,35115,(205) 668-2408,33.1474,-86.7837,Haven Christian Academy,private,school
The American Academy for Young Professionals,1627 Dennison Ave SW,Birmingham,AL,35211,(205) 925-4673,33.4806,-86.854,The American Academy for Young Professionals,private,school
Wasilla Lake Christian School,2001 E Palmer Wasilla Hwy,Wasilla,AK,99654,(907) 373-6439,61.5813,-149.399,Wasilla Lake Christian School,private,school
World Harvest Christian School,10440 Eagle View Dr,Eagle River,AK,99577,(907) 696-6062,61.3149,-149.575,World Harvest Christian School,private,school
San Pedro Valley Academy,6107 E Grant Rd,Tucson,AZ,85712,(520) 457-9057,32.2516,-110.862,San Pedro Valley Academy,private,school
Umpire Christian School,164 School St,Umpire,AR,71971,(870) 583-6138,34.2798,-94.0532,Umpire Christian School,private,school
Academy for Advancement of Children with Autism,6742 E Ave H,Lancaster,CA,93535,(661) 946-1234,34.7193,-118.01,Academy for Advancement of Children with Autism,private,school
